Entity,Code_x,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)_x,Code_y,Per capita mismanaged plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (Rate)",Total population (Gapminder)_y,Code,Per capita plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (constant 2011 international $)",Total population (Gapminder)
Congo,COG,2013,,,4324199,COG,,5317.08629189111,4324199,COG,,5317.08629189111,4324199
Costa Rica,CRI,1990,,,3070240,CRI,,7787.16176176319,3070240,CRI,,7787.16176176319,3070240
Costa Rica,CRI,1991,,,3147451,CRI,,7787.09436164032,3147451,CRI,,7787.09436164032,3147451
Costa Rica,CRI,1992,,,3224849,CRI,,8289.6653713996,3224849,CRI,,8289.6653713996,3224849
Costa Rica,CRI,1993,,,3303412,CRI,,8655.23266488668,3303412,CRI,,8655.23266488668,3303412
Costa Rica,CRI,1994,,,3384498,CRI,,8820.05014555589,3384498,CRI,,8820.05014555589,3384498
Costa Rica,CRI,1995,,,3468918,CRI,,8960.61542662766,3468918,CRI,,8960.61542662766,3468918
Costa Rica,CRI,1996,,,3557095,CRI,,8855.11497576914,3557095,CRI,,8855.11497576914,3557095
Costa Rica,CRI,1997,,,3648263,CRI,,9129.62040116832,3648263,CRI,,9129.62040116832,3648263
Costa Rica,CRI,1998,,,3740578,CRI,,9545.7858385427,3740578,CRI,,9545.7858385427,3740578
Costa Rica,CRI,1999,,,3831504,CRI,,9712.48538441644,3831504,CRI,,9712.48538441644,3831504
Costa Rica,CRI,2000,,,3919180,CRI,,9878.28869075949,3919180,CRI,,9878.28869075949,3919180
Costa Rica,CRI,2001,,,4002946,CRI,,10040.5741368168,4002946,CRI,,10040.5741368168,4002946
Costa Rica,CRI,2002,,,4083197,CRI,,10201.5877158544,4083197,CRI,,10201.5877158544,4083197
Costa Rica,CRI,2003,,,4160438,CRI,,10473.9163443814,4160438,CRI,,10473.9163443814,4160438
Costa Rica,CRI,2004,,,4235605,CRI,,10768.7413593648,4235605,CRI,,10768.7413593648,4235605
Costa Rica,CRI,2005,,,4309413,CRI,,11025.4767645764,4309413,CRI,,11025.4767645764,4309413
Costa Rica,CRI,2006,,,4381820,CRI,,11656.2142927348,4381820,CRI,,11656.2142927348,4381820
Costa Rica,CRI,2007,,,4452608,CRI,,12433.2015967063,4452608,CRI,,12433.2015967063,4452608
Costa Rica,CRI,2008,,,4522124,CRI,,12834.9361639356,4522124,CRI,,12834.9361639356,4522124
Costa Rica,CRI,2009,,,4590790,CRI,,12543.9779041253,4590790,CRI,,12543.9779041253,4590790
Costa Rica,CRI,2010,42090,2479298,4658887,CRI,0.047,12999.9921931442,4658887,CRI,0.258,12999.9921931442,4658887
Costa Rica,CRI,2011,,,4726575,CRI,,13397.2305422386,4726575,CRI,,13397.2305422386,4726575
Costa Rica,CRI,2012,,,4793725,CRI,,13878.0474026459,4793725,CRI,,13878.0474026459,4793725
Costa Rica,CRI,2013,,,4859957,CRI,,14035.2879800483,4859957,CRI,,14035.2879800483,4859957
Cote d'Ivoire,CIV,1990,,,12517730,CIV,,3193.75853118149,12517730,CIV,,3193.75853118149,12517730
Cote d'Ivoire,CIV,1991,,,12945880,CIV,,3083.89094459281,12945880,CIV,,3083.89094459281,12945880
Cote d'Ivoire,CIV,1992,,,13381799,CIV,,2970.47508007571,13381799,CIV,,2970.47508007571,13381799
Cote d'Ivoire,CIV,1993,,,13820229,CIV,,2864.70880439947,13820229,CIV,,2864.70880439947,13820229
Cote d'Ivoire,CIV,1994,,,14253952,CIV,,2793.44069652895,14253952,CIV,,2793.44069652895,14253952
Cote d'Ivoire,CIV,1995,,,14677200,CIV,,2898.40074511118,14677200,CIV,,2898.40074511118,14677200
Cote d'Ivoire,CIV,1996,,,15089912,CIV,,3027.80288023441,15089912,CIV,,3027.80288023441,15089912
Cote d'Ivoire,CIV,1997,,,15492127,CIV,,3049.48682118826,15492127,CIV,,3049.48682118826,15492127
Cote d'Ivoire,CIV,1998,,,15878555,CIV,,3111.50076965202,15878555,CIV,,3111.50076965202,15878555
Cote d'Ivoire,CIV,1999,,,16242889,CIV,,3081.19861899627,16242889,CIV,,3081.19861899627,16242889
Cote d'Ivoire,CIV,2000,,,16581653,CIV,,2947.60657282953,16581653,CIV,,2947.60657282953,16581653
Cote d'Ivoire,CIV,2001,,,16892864,CIV,,2889.94570963636,16892864,CIV,,2889.94570963636,16892864
Cote d'Ivoire,CIV,2002,,,17180649,CIV,,2788.34736345124,17180649,CIV,,2788.34736345124,17180649
Cote d'Ivoire,CIV,2003,,,17455501,CIV,,2701.76948254129,17455501,CIV,,2701.76948254129,17455501
Cote d'Ivoire,CIV,2004,,,17731840,CIV,,2686.66566770196,17731840,CIV,,2686.66566770196,17731840
Cote d'Ivoire,CIV,2005,,,18020946,CIV,,2682.44886081623,18020946,CIV,,2682.44886081623,18020946
Cote d'Ivoire,CIV,2006,,,18325979,CIV,,2670.22935592571,18325979,CIV,,2670.22935592571,18325979
Cote d'Ivoire,CIV,2007,,,18646754,CIV,,2662.33111403082,18646754,CIV,,2662.33111403082,18646754
Cote d'Ivoire,CIV,2008,,,18987007,CIV,,2672.3370818306,18987007,CIV,,2672.3370818306,18987007
Cote d'Ivoire,CIV,2009,,,19350026,CIV,,2698.55434934798,19350026,CIV,,2698.55434934798,19350026
Cote d'Ivoire,CIV,2010,194558,6230583,19737800,CIV,0.086,2690.25800198952,19737800,CIV,0.103,2690.25800198952,19737800
Cote d'Ivoire,CIV,2011,,,20152894,CIV,,2511.42019511915,20152894,CIV,,2511.42019511915,20152894
Cote d'Ivoire,CIV,2012,,,20594615,CIV,,2712.3780260472,20594615,CIV,,2712.3780260472,20594615
Cote d'Ivoire,CIV,2013,,,21057316,CIV,,2879.85021688847,21057316,CIV,,2879.85021688847,21057316
Croatia,HRV,1995,,,4669001,HRV,,12623.5990517228,4669001,HRV,,12623.5990517228,4669001
Croatia,HRV,1996,,,4656706,HRV,,13885.5178652532,4656706,HRV,,13885.5178652532,4656706
Croatia,HRV,1997,,,4625390,HRV,,14555.6417235721,4625390,HRV,,14555.6417235721,4625390
Croatia,HRV,1998,,,4582742,HRV,,15060.530060534,4582742,HRV,,15060.530060534,4582742
Croatia,HRV,1999,,,4540042,HRV,,14746.0022512858,4540042,HRV,,14746.0022512858,4540042
Croatia,HRV,2000,,,4505533,HRV,,15742.4136886769,4505533,HRV,,15742.4136886769,4505533
Croatia,HRV,2001,,,4481620,HRV,,16231.728811248,4481620,HRV,,16231.728811248,4481620
Croatia,HRV,2002,,,4466013,HRV,,17083.3223284247,4466013,HRV,,17083.3223284247,4466013
Croatia,HRV,2003,,,4456587,HRV,,18032.7975051663,4456587,HRV,,18032.7975051663,4456587
Croatia,HRV,2004,,,4449522,HRV,,18773.2707002124,4449522,HRV,,18773.2707002124,4449522
Croatia,HRV,2005,,,4441986,HRV,,19541.7268655626,4441986,HRV,,19541.7268655626,4441986
Croatia,HRV,2006,,,4433791,HRV,,20486.0732734108,4433791,HRV,,20486.0732734108,4433791
Croatia,HRV,2007,,,4425995,HRV,,21560.5309637157,4425995,HRV,,21560.5309637157,4425995
Croatia,HRV,2008,,,4418387,HRV,,22010.65051426,4418387,HRV,,22010.65051426,4418387
Croatia,HRV,2009,,,4410864,HRV,,20410.4241516193,4410864,HRV,,20410.4241516193,4410864
Croatia,HRV,2010,16461,1602782,4403330,HRV,0.028,20171.9575294867,4403330,HRV,0.252,20171.9575294867,4403330
Croatia,HRV,2011,,,4395560,HRV,,20750.4433202401,4395560,HRV,,20750.4433202401,4395560
Croatia,HRV,2012,,,4387376,HRV,,20346.7553456348,4387376,HRV,,20346.7553456348,4387376
Croatia,HRV,2013,,,4378806,HRV,,20271.2801257632,4378806,HRV,,20271.2801257632,4378806
Cyprus,CYP,1990,,,766663,CYP,,23300.6747702401,766663,CYP,,23300.6747702401,766663
Cyprus,CYP,1991,,,783189,CYP,,22873.1673271774,783189,CYP,,22873.1673271774,783189
Cyprus,CYP,1992,,,800707,CYP,,24366.2899287947,800707,CYP,,24366.2899287947,800707
Cyprus,CYP,1993,,,818858,CYP,,23951.4227074934,818858,CYP,,23951.4227074934,818858
Cyprus,CYP,1994,,,837205,CYP,,24845.3379658846,837205,CYP,,24845.3379658846,837205
Cyprus,CYP,1995,,,855424,CYP,,26465.0946930655,855424,CYP,,26465.0946930655,855424
Cyprus,CYP,1996,,,873277,CYP,,26393.827157117,873277,CYP,,26393.827157117,873277
Cyprus,CYP,1997,,,890758,CYP,,26689.9652985977,890758,CYP,,26689.9652985977,890758
Cyprus,CYP,1998,,,908059,CYP,,27745.0509959616,908059,CYP,,27745.0509959616,908059
Cyprus,CYP,1999,,,925504,CYP,,28761.0951648828,925504,CYP,,28761.0951648828,925504
Cyprus,CYP,2000,,,943294,CYP,,30085.7741218715,943294,CYP,,30085.7741218715,943294
Cyprus,CYP,2001,,,961482,CYP,,30834.9098059246,961482,CYP,,30834.9098059246,961482
Cyprus,CYP,2002,,,979874,CYP,,31519.7240606795,979874,CYP,,31519.7240606795,979874
Cyprus,CYP,2003,,,998134,CYP,,31909.9326343317,998134,CYP,,31909.9326343317,998134
Cyprus,CYP,2004,,,1015806,CYP,,32924.933503185,1015806,CYP,,32924.933503185,1015806
Cyprus,CYP,2005,,,1032562,CYP,,33662.852895003,1032562,CYP,,33662.852895003,1032562
Cyprus,CYP,2006,,,1048272,CYP,,34599.024510009,1048272,CYP,,34599.024510009,1048272
Cyprus,CYP,2007,,,1063027,CYP,,35502.9559707513,1063027,CYP,,35502.9559707513,1063027
Cyprus,CYP,2008,,,1077001,CYP,,35960.3527189252,1077001,CYP,,35960.3527189252,1077001
Cyprus,CYP,2009,,,1090473,CYP,,34387.348365288,1090473,CYP,,34387.348365288,1090473
Cyprus,CYP,2010,1821,840556,1103647,CYP,0.006,33941.1380158355,1103647,CYP,0.248,33941.1380158355,1103647
Cyprus,CYP,2011,,,1116564,CYP,,33192.3798467826,1116564,CYP,,33192.3798467826,1116564
Cyprus,CYP,2012,,,1129166,CYP,,31690.7027653422,1129166,CYP,,31690.7027653422,1129166
Cyprus,CYP,2013,,,1141453,CYP,,29879.5672096594,1141453,CYP,,29879.5672096594,1141453
Czech Republic,CZE,1990,,,10302718,CZE,,20023.1359867147,10302718,CZE,,20023.1359867147,10302718
Czech Republic,CZE,1991,,,10307130,CZE,,17739.9967006919,10307130,CZE,,17739.9967006919,10307130
Czech Republic,CZE,1992,,,10313662,CZE,,17632.0996214391,10313662,CZE,,17632.0996214391,10313662
Czech Republic,CZE,1993,,,10319923,CZE,,17624.68477675,10319923,CZE,,17624.68477675,10319923
Czech Republic,CZE,1994,,,10322561,CZE,,18130.891018021,10322561,CZE,,18130.891018021,10322561
Czech Republic,CZE,1995,,,10319337,CZE,,19270.6993868643,10319337,CZE,,19270.6993868643,10319337
Czech Republic,CZE,1996,,,10310016,CZE,,20107.8534574349,10310016,CZE,,20107.8534574349,10310016
Czech Republic,CZE,1997,,,10295984,CZE,,20009.8318097638,10295984,CZE,,20009.8318097638,10295984
Czech Republic,CZE,1998,,,10278707,CZE,,19962.9612888893,10278707,CZE,,19962.9612888893,10278707
Czech Republic,CZE,1999,,,10260335,CZE,,20269.6986562541,10260335,CZE,,20269.6986562541,10260335
Czech Republic,CZE,2000,,,10242890,CZE,,21193.9017140583,10242890,CZE,,21193.9017140583,10242890
Czech Republic,CZE,2001,,,10225701,CZE,,21892.48252523,10225701,CZE,,21892.48252523,10225701
Czech Republic,CZE,2002,,,10209500,CZE,,22297.2247461099,10209500,CZE,,22297.2247461099,10209500
Czech Republic,CZE,2003,,,10199327,CZE,,23107.2038753806,10199327,CZE,,23107.2038753806,10199327
Czech Republic,CZE,2004,,,10201665,CZE,,24233.5969865534,10201665,CZE,,24233.5969865534,10201665
Czech Republic,CZE,2005,,,10220638,CZE,,25781.2047057911,10220638,CZE,,25781.2047057911,10220638
Czech Republic,CZE,2006,,,10258796,CZE,,27473.6271233445,10258796,CZE,,27473.6271233445,10258796
Czech Republic,CZE,2007,,,10313525,CZE,,28844.0671946539,10313525,CZE,,28844.0671946539,10313525
Czech Republic,CZE,2008,,,10377359,CZE,,29373.1092319296,10377359,CZE,,29373.1092319296,10377359
Czech Republic,CZE,2009,,,10439735,CZE,,27803.5871622193,10439735,CZE,,27803.5871622193,10439735
Czech Republic,CZE,2010,,,10492960,CZE,,28352.9493964403,10492960,CZE,,28352.9493964403,10492960
Czech Republic,CZE,2011,,,10534293,CZE,,28797.4179611691,10534293,CZE,,28797.4179611691,10534293
Czech Republic,CZE,2012,,,10565678,CZE,,28527.1387345992,10565678,CZE,,28527.1387345992,10565678
Czech Republic,CZE,2013,,,10589806,CZE,,28379.7461179156,10589806,CZE,,28379.7461179156,10589806
Democratic Republic of Congo,COD,1990,,,36406226,COD,,1386.83074797511,36406226,COD,,1386.83074797511,36406226
Democratic Republic of Congo,COD,1991,,,37856212,COD,,1224.06488397683,37856212,COD,,1224.06488397683,37856212
Democratic Republic of Congo,COD,1992,,,39443819,COD,,1053.55056684497,39443819,COD,,1053.55056684497,39443819
Democratic Republic of Congo,COD,1993,,,41081774,COD,,876.728368757338,41081774,COD,,876.728368757338,41081774
Democratic Republic of Congo,COD,1994,,,42650247,COD,,812.408609386607,42650247,COD,,812.408609386607,42650247
Democratic Republic of Congo,COD,1995,,,44067369,COD,,792.09382458349,44067369,COD,,792.09382458349,44067369
Democratic Republic of Congo,COD,1996,,,45295039,COD,,762.45510863435,45295039,COD,,762.45510863435,45295039
Democratic Republic of Congo,COD,1997,,,46369335,COD,,702.230516484228,46369335,COD,,702.230516484228,46369335
Democratic Republic of Congo,COD,1998,,,47373590,COD,,675.258979773719,47373590,COD,,675.258979773719,47373590
Democratic Republic of Congo,COD,1999,,,48429878,COD,,631.521939615362,48429878,COD,,631.521939615362,48429878
Democratic Republic of Congo,COD,2000,,,49626200,COD,,573.17085031416,49626200,COD,,573.17085031416,49626200
Democratic Republic of Congo,COD,2001,,,50989424,COD,,545.851603785345,50989424,COD,,545.851603785345,50989424
Democratic Republic of Congo,COD,2002,,,52491329,COD,,545.688770254192,52491329,COD,,545.688770254192,52491329
Democratic Republic of Congo,COD,2003,,,54098245,COD,,558.701542773548,54098245,COD,,558.701542773548,54098245
Democratic Republic of Congo,COD,2004,,,55754885,COD,,577.860738541166,55754885,COD,,577.860738541166,55754885
Democratic Republic of Congo,COD,2005,,,57420522,COD,,594.077030259882,57420522,COD,,594.077030259882,57420522
Democratic Republic of Congo,COD,2006,,,59088415,COD,,605.863166688897,59088415,COD,,605.863166688897,59088415
Democratic Republic of Congo,COD,2007,,,60772175,COD,,623.128666489071,60772175,COD,,623.128666489071,60772175
Democratic Republic of Congo,COD,2008,,,62474901,COD,,640.478306635141,62474901,COD,,640.478306635141,62474901
Democratic Republic of Congo,COD,2009,,,64204304,COD,,637.275148782525,64204304,COD,,637.275148782525,64204304
Democratic Republic of Congo,COD,2010,15208,1076056,65965795,COD,0.039,660.210955818272,65965795,COD,0.045,660.210955818272,65965795
Democratic Republic of Congo,COD,2011,,,67757577,COD,,682.43215537283,67757577,COD,,682.43215537283,67757577
Democratic Republic of Congo,COD,2012,,,69575394,COD,,706.797963756204,69575394,COD,,706.797963756204,69575394
Democratic Republic of Congo,COD,2013,,,71419669,COD,,741.618430150658,71419669,COD,,741.618430150658,71419669
Denmark,DNK,1990,,,5141034,DNK,,33785.6501434745,5141034,DNK,,33785.6501434745,5141034
Denmark,DNK,1991,,,5155038,DNK,,34167.7192804575,5155038,DNK,,34167.7192804575,5155038
Denmark,DNK,1992,,,5172040,DNK,,34721.3817813856,5172040,DNK,,34721.3817813856,5172040
Denmark,DNK,1993,,,5191370,DNK,,34609.5830852322,5191370,DNK,,34609.5830852322,5191370
Denmark,DNK,1994,,,5212071,DNK,,36332.217340493,5212071,DNK,,36332.217340493,5212071
Denmark,DNK,1995,,,5233364,DNK,,37237.7232792657,5233364,DNK,,37237.7232792657,5233364
Denmark,DNK,1996,,,5255213,DNK,,38101.4055156612,5255213,DNK,,38101.4055156612,5255213
Denmark,DNK,1997,,,5277572,DNK,,39180.6865580516,5277572,DNK,,39180.6865580516,5277572
Denmark,DNK,1998,,,5299649,DNK,,39904.5956145279,5299649,DNK,,39904.5956145279,5299649
Denmark,DNK,1999,,,5320488,DNK,,40945.2792350717,5320488,DNK,,40945.2792350717,5320488
Denmark,DNK,2000,,,5339501,DNK,,42337.7143693512,5339501,DNK,,42337.7143693512,5339501
Denmark,DNK,2001,,,5356055,DNK,,42533.5392582329,5356055,DNK,,42533.5392582329,5356055
Denmark,DNK,2002,,,5370507,DNK,,42595.5872217462,5370507,DNK,,42595.5872217462,5370507
Denmark,DNK,2003,,,5384487,DNK,,42645.5831253435,5384487,DNK,,42645.5831253435,5384487
Denmark,DNK,2004,,,5400280,DNK,,43670.4452995124,5400280,DNK,,43670.4452995124,5400280
Denmark,DNK,2005,,,5419444,DNK,,44567.9313092661,5419444,DNK,,44567.9313092661,5419444
Denmark,DNK,2006,,,5442644,DNK,,46159.9137391637,5442644,DNK,,46159.9137391637,5442644
Denmark,DNK,2007,,,5469130,DNK,,46373.5166625592,5469130,DNK,,46373.5166625592,5469130
Denmark,DNK,2008,,,5497312,DNK,,45865.7959577936,5497312,DNK,,45865.7959577936,5497312
Denmark,DNK,2009,,,5524874,DNK,,43382.6254590015,5524874,DNK,,43382.6254590015,5524874
Denmark,DNK,2010,1791,5376386,5550142,DNK,0.001,43998.4366716285,5550142,DNK,0.047,43998.4366716285,5550142
Denmark,DNK,2011,,,5572594,DNK,,44403.3941459257,5572594,DNK,,44403.3941459257,5572594
Denmark,DNK,2012,,,5592738,DNK,,44336.8124612297,5592738,DNK,,44336.8124612297,5592738
Denmark,DNK,2013,,,5611187,DNK,,44564.4521554649,5611187,DNK,,44564.4521554649,5611187
Djibouti,DJI,2011,,,905564,DJI,,2705.40558882684,905564,DJI,,2705.40558882684,905564
Dominica,DMA,1990,,,70926,DMA,,6730.02276193295,70926,DMA,,6730.02276193295,70926
Dominica,DMA,1991,,,70842,DMA,,6778.96520164326,70842,DMA,,6778.96520164326,70842
Dominica,DMA,1992,,,70962,DMA,,6905.27809861431,70962,DMA,,6905.27809861431,70962
Dominica,DMA,1993,,,71181,DMA,,6997.68780293511,71181,DMA,,6997.68780293511,71181
Dominica,DMA,1994,,,71350,DMA,,7081.63757719671,71350,DMA,,7081.63757719671,71350
Dominica,DMA,1995,,,71364,DMA,,7221.98596074712,71364,DMA,,7221.98596074712,71364
Dominica,DMA,1996,,,71184,DMA,,7436.01008677225,71184,DMA,,7436.01008677225,71184
Dominica,DMA,1997,,,70846,DMA,,7588.68012803781,70846,DMA,,7588.68012803781,70846
Dominica,DMA,1998,,,70419,DMA,,8018.92622695986,70419,DMA,,8018.92622695986,70419
Dominica,DMA,1999,,,70003,DMA,,8118.41720471692,70003,DMA,,8118.41720471692,70003
Dominica,DMA,2000,,,69672,DMA,,8175.43507052242,69672,DMA,,8175.43507052242,69672
Dominica,DMA,2001,,,69447,DMA,,8214.82070362866,69447,DMA,,8214.82070362866,69447
Dominica,DMA,2002,,,69301,DMA,,8053.00121267234,69301,DMA,,8053.00121267234,69301
Dominica,DMA,2003,,,69200,DMA,,8638.77133008371,69200,DMA,,8638.77133008371,69200
Dominica,DMA,2004,,,69087,DMA,,8883.29739947414,69087,DMA,,8883.29739947414,69087
Dominica,DMA,2005,,,68925,DMA,,8844.29323726118,68925,DMA,,8844.29323726118,68925
Dominica,DMA,2006,,,68700,DMA,,9080.26143283469,68700,DMA,,9080.26143283469,68700
Dominica,DMA,2007,,,68434,DMA,,9634.76714644605,68434,DMA,,9634.76714644605,68434
Dominica,DMA,2008,,,68159,DMA,,10302.827696304,68159,DMA,,10302.827696304,68159
Dominica,DMA,2009,,,67922,DMA,,10160.1521122304,67922,DMA,,10160.1521122304,67922
Dominica,DMA,2010,783,70138,67757,DMA,0.031,10198.2733729326,67757,DMA,0.149,10198.2733729326,67757
Dominica,DMA,2011,,,67675,DMA,,10135.2740298011,67675,DMA,,10135.2740298011,67675
Dominica,DMA,2012,,,67665,DMA,,9981.10113521016,67665,DMA,,9981.10113521016,67665
Dominica,DMA,2013,,,67702,DMA,,9871.67266472041,67702,DMA,,9871.67266472041,67702
Dominican Republic,DOM,1990,,,7194666,DOM,,5477.0614649721,7194666,DOM,,5477.0614649721,7194666
Dominican Republic,DOM,1991,,,7339826,DOM,,5421.62156536968,7339826,DOM,,5421.62156536968,7339826
Dominican Republic,DOM,1992,,,7485619,DOM,,5914.57968793689,7485619,DOM,,5914.57968793689,7485619
Dominican Republic,DOM,1993,,,7631076,DOM,,6230.92813687534,7631076,DOM,,6230.92813687534,7631076
Dominican Republic,DOM,1994,,,7774932,DOM,,6276.20558014714,7774932,DOM,,6276.20558014714,7774932
Dominican Republic,DOM,1995,,,7916309,DOM,,6515.90322866979,7916309,DOM,,6515.90322866979,7916309
Dominican Republic,DOM,1996,,,8054768,DOM,,6787.85273825876,8054768,DOM,,6787.85273825876,8054768
Dominican Republic,DOM,1997,,,8190620,DOM,,7269.32696068839,8190620,DOM,,7269.32696068839,8190620
Dominican Republic,DOM,1998,,,8324680,DOM,,7633.15496938429,8324680,DOM,,7633.15496938429,8324680
Dominican Republic,DOM,1999,,,8458164,DOM,,7959.22531695234,8458164,DOM,,7959.22531695234,8458164
Dominican Republic,DOM,2000,,,8591967,DOM,,8200.37842676799,8591967,DOM,,8200.37842676799,8591967
Dominican Republic,DOM,2001,,,8726256,DOM,,8272.12724713835,8726256,DOM,,8272.12724713835,8726256
Dominican Republic,DOM,2002,,,8860760,DOM,,8511.69070571281,8860760,DOM,,8511.69070571281,8860760
Dominican Republic,DOM,2003,,,8995398,DOM,,8270.29352704862,8995398,DOM,,8270.29352704862,8995398
Dominican Republic,DOM,2004,,,9129965,DOM,,8356.82634028503,9129965,DOM,,8356.82634028503,9129965
Dominican Republic,DOM,2005,,,9264267,DOM,,9011.51214795477,9264267,DOM,,9011.51214795477,9264267
Dominican Republic,DOM,2006,,,9398285,DOM,,9697.82317584018,9398285,DOM,,9697.82317584018,9398285
Dominican Republic,DOM,2007,,,9531954,DOM,,10271.2212866926,9531954,DOM,,10271.2212866926,9531954
Dominican Republic,DOM,2008,,,9664948,DOM,,10455.4832082501,9664948,DOM,,10455.4832082501,9664948
Dominican Republic,DOM,2009,,,9796852,DOM,,10412.6009980459,9796852,DOM,,10412.6009980459,9796852
Dominican Republic,DOM,2010,118226,8232586,9927320,DOM,0.039,11132.5526905467,9927320,DOM,0.144,11132.5526905467,9927320
Dominican Republic,DOM,2011,,,10056181,DOM,,11333.5470863931,10056181,DOM,,11333.5470863931,10056181
Dominican Republic,DOM,2012,,,10183339,DOM,,11494.9497125256,10183339,DOM,,11494.9497125256,10183339
Dominican Republic,DOM,2013,,,10308609,DOM,,11907.2048572126,10308609,DOM,,11907.2048572126,10308609
Ecuador,ECU,1990,,,10260587,ECU,,7472.02512840139,10260587,ECU,,7472.02512840139,10260587
Ecuador,ECU,1991,,,10493498,ECU,,7611.73325454516,10493498,ECU,,7611.73325454516,10493498
Ecuador,ECU,1992,,,10725281,ECU,,7595.02533464365,10725281,ECU,,7595.02533464365,10725281
